영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,,121898,서울특별시 마포구 동교동 158-6번지 1층 ,서울특별시 마포구 월드컵북로2길 37 1층 (동교동),서울 마포구 월드컵북로2길,3995,밥맛나는세상 홍대역점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-61 기단,서울특별시 마포구 양화로6길 57-13 지1층 B01호 중앙호 (서교동 기단),서울 마포구 양화로6길,4047,밥부자,I,2021.12.1 22:04,한식,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 33-4번지 1층일부 ,서울특별시 마포구 월드컵북로44길 25 (상암동 1층일부),서울 마포구 월드컵북로44길,3930,밥사랑 상암점,U,2018.9.14 23:59,한식,
1,영업/정상,영업,,121880,서울특별시 마포구 창전동 5-9번지 서문빌딩101 1층 ,서울특별시 마포구 서강로9길 55 (창전동서문빌딩101 1층),서울 마포구 서강로9길,4059,밥순이,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 334-15번지 1층 일부 ,서울특별시 마포구 와우산로3길 8 1층 (상수동 일부),서울 마포구 와우산로3길,4074,밥스바비 상수본점,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121866,서울특별시 마포구 연남동 358-1번지 ,서울특별시 마포구 동교로 225 (연남동 1층 일부),서울 마포구 동교로,3989,밥스바비 연남점,I,2018.8.31 23:59,까페,
1,영업/정상,영업,27613933,121848,서울특별시 마포구 성산동 260-34번지 1층 ,서울특별시 마포구 월드컵로28길 5 1층 (성산동),서울 마포구 월드컵로28길,3970,밥심,I,2018.8.31 23:59,복어취급,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 333-13,서울특별시 마포구 와우산로29라길 20 (좌측) 지층 (서교동),서울 마포구 와우산로29라길,4053,밥집,U,2020.12.2 0:07,기타,서교밥집'이 더 상위에 뜸
1,영업/정상,영업,,121826,서울특별시 마포구 망원동 473-5번지 ,서울특별시 마포구 방울내로 79 1층 107호 (망원동),서울 마포구 방울내로,3961,방랑부엌,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121919,서울특별시 마포구 서교동 490 메세나폴리스몰B1100~1101호,서울특별시 마포구 양화로 45 (서교동 메세나폴리스몰B1100~1101호),서울 마포구 양화로,4036,방스만두 메세나폴리스점,U,2020.11.1 22:09,한식,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 113-7번지 ,서울특별시 마포구 연희로1길 52 3층 (동교동),서울 마포구 연희로1길,3985,방틈,I,2019.11.7 0:23,기타,
1,영업/정상,영업,23228131,121869,서울특별시 마포구 연남동 567-56번지 지1층 ,서울특별시 마포구 연남로 11 지1층 (연남동),서울 마포구 연남로,3990,배꼽시계,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨 2층 206호210호 ,서울특별시 마포구 월드컵북로54길 17 (상암동 사보이시티디엠씨 2층 206호210호),서울 마포구 월드컵북로54길,3924,배꼽집 상암DMC점,U,2019.7.10 2:40,한식,
1,영업/정상,영업,23253579,121818,서울특별시 마포구 동교동 169-2번지 ,서울특별시 마포구 양화로18안길 26-6 (동교동 1층),서울 마포구 양화로18안길,4051,배떼기곱창 홍대점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23221366,121837,서울특별시 마포구 서교동 362-9,서울특별시 마포구 와우산로19길 6 (서교동 12층),서울 마포구 와우산로19길,4041,배터리88,U,2020.12.1 23:06,일식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-78번지 ,서울특별시 마포구 동교로38길 16 지층 (연남동),서울 마포구 동교로38길,3982,백경,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1462번지 ,서울특별시 마포구 성암로15길 35 1층 (상암동),서울 마포구 성암로15길,3930,백곱식당 상암점,I,2020.2.12 0:23,기타,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 5-5번지 ,서울특별시 마포구 매봉산로2길 23 (상암동 지하1층),서울 마포구 매봉산로2길,3927,백년손님,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121894,서울특별시 마포구 서교동 374-10번지 ,서울특별시 마포구 양화로 99 1층 101호 (서교동),서울 마포구 양화로,4033,백년육일집,U,2020.1.8 2:40,한식,
1,영업/정상,영업,23253399,121838,서울특별시 마포구 서교동 354-12번지 1층동 ,서울특별시 마포구 양화로 118 1층동 (서교동),서울 마포구 양화로,4038,백년토종삼계탕 본점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 472 마포 한강 푸르지오,서울특별시 마포구 월드컵로1길 14 B119-12호 (합정동 마포 한강 푸르지오),서울 마포구 월드컵로1길,4024,백두한우곱창,U,2019.10.30 22:05,한식,
1,영업/정상,영업,,121919,서울특별시 마포구 서교동 490번지 메세나폴리스 ,서울특별시 마포구 양화로 45 몰동 B1108호 (서교동 메세나폴리스),서울 마포구 양화로,4036,백리향,I,2019.7.20 2:21,기타,
1,영업/정상,영업,23128253,121897,서울특별시 마포구 합정동 371-5번지 1층 ,서울특별시 마포구 성지길 27 (합정동1층),서울 마포구 성지길,4071,백미향,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,27156703,121803,서울특별시 마포구 공덕동 240-19,서울특별시 마포구 마포대로12길 17 (공덕동),서울 마포구 마포대로12길,4211,백세칼국수 마포본점,U,2020.12.1 23:09,한식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 258-10,서울특별시 마포구 동교로 245 4층 (연남동),서울 마포구 동교로,3984,백스트리트피자,I,2020.11.30 23:05,경양식,
1,영업/정상,영업,27086569726,121836,서울특별시 마포구 서교동 332-26번지 1층 ,서울특별시 마포구 와우산로29바길 5-4 1층 (서교동),서울 마포구 와우산로29바길,4053,백운이네,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,263935597,121904,서울특별시 마포구 상암동 1601번지 ,서울특별시 마포구 월드컵북로 402 (상암동 지하 131  132),서울 마포구 월드컵북로,3925,백정네,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 375-29번지 ,서울특별시 마포구 성지길 24 (합정동 1층 일부),서울 마포구 성지길,4071,백채김치찌개 합정점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 155-35번지 ,서울특별시 마포구 월드컵북로2길 86 1층 (동교동),서울 마포구 월드컵북로2길,3994,백해,I,2019.12.7 0:23,일식,
1,영업/정상,영업,27125807,121854,서울특별시 마포구 신수동 22-22번지 ,서울특별시 마포구 백범로 74 (신수동 1층 일부),서울 마포구 백범로,4110,백호식당,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121841,서울특별시 마포구 서교동 494,서울특별시 마포구 양화로 72 1층 124호 (서교동),서울 마포구 양화로,4044,뱃살도둑 합정역점,U,2020.12.4 22:00,기타,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 330-18번지 1층일부 ,서울특별시 마포구 와우산로29길 72 (서교동1층일부),서울 마포구 와우산로29길,4052,버거4.5,I,2018.8.31 23:59,분식,
1,영업/정상,영업,,121817,서울특별시 마포구 동교동 164-12,서울특별시 마포구 어울마당로 123-1 (동교동 1층 일부),서울 마포구 어울마당로,4050,버거리 홍대점,U,2020.12.5 0:01,한식,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 476 공덕파크자이,서울특별시 마포구 백범로 152 202동 1층 4호 (공덕동 공덕파크자이),서울 마포구 백범로,4148,버거바이블,U,2020.12.3 22:05,기타,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 405-5,서울특별시 마포구 잔다리로 21-1 1층 (서교동),서울 마포구 잔다리로,4048,버거스올마이티 홍대점,I,2021.11.30 22:08,경양식,
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 57-65,서울특별시 마포구 월드컵로19길 25-1 1층 (망원동),서울 마포구 월드컵로19길,4012,버거페어리,U,2020.10.30 22:09,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-22번지 ,서울특별시 마포구 독막로7길 47 4층 (서교동),서울 마포구 독막로7길,4043,버건디,I,2018.12.5 2:20,기타,
1,영업/정상,영업,,121872,서울특별시 마포구 염리동 86-11번지 ,서울특별시 마포구 숭문길 7-1 1층 101호 (염리동),서울 마포구 숭문길,4137,버그네차돌불고기,U,2019.4.13 2:40,한식,
1,영업/정상,영업,231410455,121829,서울특별시 마포구 상수동 324-8번지 1층 ,서울특별시 마포구 독막로 84 (상수동1층),서울 마포구 독막로,4074,버들골이야기 상수점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121898,서울특별시 마포구 동교동 197-15번지 ,서울특별시 마포구 월드컵북로6길 88 1층 (동교동),서울 마포구 월드컵북로6길,3993,버바나,I,2019.9.5 2:22,기타,
1,영업/정상,영업,23261891,121887,서울특별시 마포구 합정동 426-2번지 ,서울특별시 마포구 월드컵로 35 (합정동 1층),서울 마포구 월드컵로,4023,버섯마루,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121740,서울특별시 마포구 서교동 402-8 서교빌딩,서울특별시 마포구 양화로6길 99-7 서교빌딩 1층 (서교동),서울 마포구 양화로6길,4048,버켓크랩,U,2020.11.30 23:00,호프/통닭,
1,영업/정상,영업,23383492,121880,서울특별시 마포구 창전동 6-131번지 ,서울특별시 마포구 와우산로 130 1층 (창전동),서울 마포구 와우산로,4059,버터밀크,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,,121884,서울특별시 마포구 합정동 359-18번지 ,서울특별시 마포구 토정로 53-9 1층 (합정동),서울 마포구 토정로,4083,버튼업바앤키친,I,2018.8.31 23:59,감성주점,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 411-3 홍대가자II,서울특별시 마포구 와우산로13길 6 홍대가자II 2층 202호 (서교동),서울 마포구 와우산로13길,4049,버티고 라운지 바 홍대점,U,2020.12.5 22:03,외국음식전문점(인도태국등),
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 332-1번지 ,서울특별시 마포구 와우산로29길 69 하정빌딩 2층 (서교동),서울 마포구 와우산로29길,4053,번산셴,I,2019.8.21 2:22,중국식,
1,영업/정상,영업,27153196,121806,서울특별시 마포구 노고산동 31-23번지 ,서울특별시 마포구 신촌로20길 12 (노고산동 1층 일부),서울 마포구 신촌로20길,4102,벌떼식당,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 385-65 공덕SK리더스뷰,서울특별시 마포구 백범로31길 7 상가1동 B118호 (공덕동 공덕SK리더스뷰),서울 마포구 백범로31길,4147,범고래,I,2019.11.1 23:06,기타,
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 380-19,서울특별시 마포구 월드컵로15길 37 1층 (망원동),서울 마포구 월드컵로15길,4013,벚꽃스시 망원점,U,2020.11.2 0:01,한식,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 183-15번지 2층 ,서울특별시 마포구 새창로 16 (도화동),서울 마포구 새창로,4169,벚꽃호프,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 346-43번지 2층,서울특별시 마포구 어울마당로 124 2층 (서교동),서울 마포구 어울마당로,4055,베가보쌈 홍대점,U,2019.12.5 22:05,기타,
1,영업/정상,영업,23340088,121837,서울특별시 마포구 서교동 344-12번지 H?PULSE ,서울특별시 마포구 와우산로 97 H?PULSE 7층 (서교동),서울 마포구 와우산로,4055,베네피치아셀프키친레스토랑,I,2020.3.6 0:23,기타,
1,영업/정상,영업,,121847,서울특별시 마포구 성산동 253-5번지 2층 ,서울특별시 마포구 월드컵로 120 2층 (성산동),서울 마포구 월드컵로,3971,베란다,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-44번지 ,서울특별시 마포구 동교로38길 27-14 (연남동 1층),서울 마포구 동교로38길,3982,베란다컵케익 연남점,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 337-5번지 ,서울특별시 마포구 와우산로3길 29 2층 (상수동),서울 마포구 와우산로3길,4074,베리공 응접실,I,2019.4.13 2:20,기타,
1,영업/정상,영업,,121822,서울특별시 마포구 망원동 414-56,서울특별시 마포구 포은로8길 9 (망원동 1층 일부),서울 마포구 포은로8길,4010,베우노,U,2020.12.4 22:06,한식,
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 591-1번지 이안1차 101102호 ,서울특별시 마포구 월드컵로 204 (성산동 이안1차 101호 102호),서울 마포구 월드컵로,3938,베이비기네스,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 7-6번지 ,서울특별시 마포구 도화2길 20 1층 (도화동),서울 마포구 도화2길,4171,베이스이즈나이스,I,2019.3.21 2:21,한식,
1,영업/정상,영업,23232360,121840,서울특별시 마포구 서교동 395-111,서울특별시 마포구 잔다리로3안길 21 (서교동 1~2층),서울 마포구 잔다리로3안길,4043,베이스캠프,U,2020.12.3 0:09,호프/통닭,
1,영업/정상,영업,,121826,서울특별시 마포구 망원동 474-12 1층전체,서울특별시 마포구 방울내로11길 8 (망원동 1층 전체),서울 마포구 방울내로11길,3962,베이직프라이드치킨 망원직영점,U,2020.12.2 23:07,일식,
1,영업/정상,영업,,121807,서울특별시 마포구 노고산동 54-43번지 백삼빌딩 ,서울특별시 마포구 신촌로12다길 19 백삼빌딩 1층 102호 (노고산동),서울 마포구 신촌로12다길,4057,베트남노상식당 신촌점,I,2019.4.26 2:20,기타,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 154-7,서울특별시 마포구 월드컵북로2길 97 2~3층 (동교동),서울 마포구 월드컵북로2길,3994,베트남이랑,U,2020.11.1 21:01,외국음식전문점(인도태국등),
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 86-35번지 삼송빌딩 ,서울특별시 마포구 와우산로14길 4 삼송빌딩 지1층 (상수동),서울 마포구 와우산로14길,4067,벤더,I,2019.3.22 5:20,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-94번지 34층 ,서울특별시 마포구 동교로38길 9 34층 (연남동),서울 마포구 동교로38길,3982,벤코크,I,2019.1.19 2:21,한식,
